user_id,signup_date,state,device_brand,age_group,kyc_completed,bank_linked,first_txn_date,cashback_given,churn_date
U18923,2022-08-11,odisha,Vivo,46-60,1,1,2022-09-06,1,
U18924,2021-07-18,rajasthan,Xiaomi,26-35,1,1,2021-07-27,1,
U18925,2019-11-15,jharkhand,Oppo,26-35,1,1,2019-11-22,0,
U18926,2022-11-22,maharashtra,Xiaomi,46-60,1,1,2022-11-29,1,
U18927,2020-01-21,tamil-nadu,Apple,26-35,1,1,2020-01-28,1,
U18928,2019-01-02,haryana,Samsung,18-25,1,0,,0,
U18929,2021-10-30,gujarat,Motorola,18-25,1,0,,0,
U18930,2019-08-09,telangana,Samsung,26-35,1,1,2019-08-11,1,
U18931,2021-10-11,maharashtra,Samsung,26-35,1,1,2021-11-08,0,
U18932,2019-10-23,madhya-pradesh,Samsung,18-25,0,0,,0,
U18933,2019-05-28,punjab,Samsung,18-25,1,0,,0,
U18934,2022-11-24,madhya-pradesh,Oppo,26-35,1,1,2022-12-01,1,
U18935,2020-09-19,assam,Samsung,46-60,1,1,2020-09-24,0,2020-11-10
U18936,2020-05-10,madhya-pradesh,Xiaomi,26-35,1,1,2020-05-13,0,2020-07-28
U18937,2021-04-11,karnataka,Vivo,18-25,1,1,2021-05-05,0,2021-07-25
U18938,2020-09-12,karnataka,Samsung,26-35,0,0,,1,
U18939,2020-03-04,west-bengal,Vivo,18-25,1,0,,0,
U18940,2022-01-14,maharashtra,Samsung,18-25,1,1,2022-01-15,0,
U18941,2022-07-31,tamil-nadu,Samsung,18-25,1,0,,0,
U18942,2019-07-17,rajasthan,Vivo,26-35,1,1,2019-08-10,0,
U18943,2020-01-27,west-bengal,Xiaomi,26-35,1,1,2020-01-30,1,
U18944,2019-02-18,karnataka,Xiaomi,36-45,0,0,,1,
U18945,2019-02-03,odisha,Xiaomi,18-25,1,1,2019-02-07,0,2019-03-13
U18946,2019-03-05,jharkhand,Samsung,26-35,0,0,,0,
U18947,2020-08-28,andhra-pradesh,Xiaomi,18-25,1,1,2020-09-02,1,
U18948,2019-09-05,madhya-pradesh,Oppo,18-25,1,0,,1,
U18949,2020-02-29,karnataka,Xiaomi,26-35,1,0,,1,
U18950,2020-01-16,karnataka,Xiaomi,46-60,1,1,2020-02-02,1,
U18951,2022-10-25,karnataka,Realme,18-25,0,0,,1,
U18952,2019-05-27,rajasthan,Oppo,46-60,1,1,2019-05-31,0,
U18953,2019-05-18,odisha,OnePlus,26-35,0,0,,0,
U18954,2020-06-03,karnataka,Samsung,36-45,1,0,,0,
U18955,2021-07-15,karnataka,Xiaomi,26-35,1,0,,0,
U18956,2019-09-01,tamil-nadu,Samsung,36-45,0,0,,0,
U18957,2021-05-14,karnataka,Samsung,18-25,1,1,2021-05-15,0,
U18958,2021-01-02,telangana,Xiaomi,26-35,0,0,,0,
U18959,2022-09-16,rajasthan,Samsung,26-35,1,0,,1,
U18960,2021-04-05,rajasthan,Xiaomi,26-35,0,0,,1,
U18961,2019-01-22,telangana,OnePlus,46-60,1,1,2019-02-17,0,
U18962,2022-11-30,west-bengal,Others,26-35,1,1,2022-12-07,1,
U18963,2022-05-08,rajasthan,Motorola,26-35,1,0,,1,
U18964,2020-09-06,maharashtra,Vivo,36-45,1,1,2020-09-09,1,
U18965,2020-12-03,haryana,Xiaomi,18-25,1,0,,1,
U18966,2021-03-05,maharashtra,Motorola,26-35,1,1,2021-03-15,0,
U18967,2021-02-06,punjab,Vivo,26-35,1,1,2021-02-09,0,
U18968,2020-03-02,telangana,Samsung,26-35,1,1,2020-03-28,0,
U18969,2020-09-14,kerala,Motorola,18-25,1,1,2020-10-13,1,
U18970,2021-05-27,haryana,Xiaomi,26-35,1,0,,1,
U18971,2022-06-22,maharashtra,OnePlus,36-45,1,0,,1,
U18972,2022-04-22,rajasthan,Samsung,26-35,1,1,2022-04-29,0,
U18973,2021-09-06,maharashtra,Others,46-60,1,1,2021-09-26,0,2021-11-16
U18974,2022-07-24,karnataka,Vivo,26-35,1,1,2022-07-28,1,
U18975,2022-06-13,uttar-pradesh,Xiaomi,18-25,1,1,2022-06-19,1,
U18976,2022-04-30,andhra-pradesh,Motorola,46-60,0,0,,0,
U18977,2019-03-27,west-bengal,Oppo,36-45,1,1,2019-03-28,1,
U18978,2022-10-22,andhra-pradesh,Others,18-25,1,1,2022-10-28,1,
U18979,2021-10-03,uttar-pradesh,Vivo,36-45,1,1,2021-10-05,1,
U18980,2019-03-06,karnataka,Others,26-35,1,1,2019-03-10,1,
U18981,2021-10-20,karnataka,Vivo,26-35,0,0,,0,
U18982,2020-10-16,uttar-pradesh,Others,26-35,0,0,,0,
U18983,2020-12-20,rajasthan,Apple,18-25,1,1,2020-12-23,0,
U18984,2019-03-05,madhya-pradesh,Samsung,26-35,1,0,,0,
U18985,2020-06-07,kerala,Vivo,26-35,1,0,,1,
U18986,2022-12-05,maharashtra,Apple,18-25,1,0,,1,
U18987,2021-08-27,maharashtra,Oppo,36-45,0,0,,1,
U18988,2021-02-24,west-bengal,Samsung,36-45,1,0,,0,
U18989,2022-01-08,rajasthan,Realme,18-25,1,1,2022-01-14,0,
U18990,2019-07-20,tamil-nadu,Samsung,26-35,1,1,2019-07-31,1,
U18991,2021-05-15,bihar,Vivo,26-35,1,1,2021-06-05,1,2021-07-24
U18992,2022-11-11,gujarat,Apple,46-60,1,0,,0,
U18993,2022-04-17,andhra-pradesh,Vivo,36-45,0,0,,0,
U18994,2022-06-24,tamil-nadu,Xiaomi,36-45,1,1,2022-06-30,0,
U18995,2020-12-19,karnataka,Xiaomi,36-45,0,0,,0,
U18996,2022-11-03,jharkhand,Samsung,18-25,1,1,2022-11-06,1,2023-01-25
U18997,2021-10-01,madhya-pradesh,Vivo,26-35,1,1,2021-10-25,0,2022-01-01
U18998,2019-02-25,tamil-nadu,Realme,46-60,1,1,2019-03-03,0,
U18999,2021-02-17,delhi,Samsung,18-25,1,0,,1,
U19000,2019-03-21,maharashtra,Oppo,18-25,0,0,,0,
U19001,2021-09-25,rajasthan,Samsung,46-60,1,1,2021-10-01,1,2021-12-09
U19002,2019-06-27,himachal-pradesh,Oppo,26-35,1,1,2019-07-02,0,
U19003,2021-08-30,haryana,Oppo,26-35,1,1,2021-09-18,1,2021-12-07
U19004,2020-05-31,rajasthan,Xiaomi,26-35,1,0,,1,
U19005,2022-01-18,telangana,Realme,26-35,1,1,2022-01-29,1,
U19006,2019-07-08,tamil-nadu,Oppo,18-25,1,1,2019-07-10,1,2019-08-15
U19007,2019-06-19,gujarat,Motorola,26-35,1,1,2019-07-15,0,
U19008,2020-05-17,west-bengal,Realme,18-25,1,0,,1,
U19009,2022-07-16,tamil-nadu,Vivo,46-60,1,1,2022-07-20,0,
U19010,2019-07-12,bihar,Samsung,18-25,1,1,2019-07-15,1,2019-09-24
U19011,2021-07-20,tamil-nadu,Samsung,26-35,1,1,2021-07-27,0,2021-09-28
U19012,2021-02-16,uttar-pradesh,OnePlus,36-45,1,0,,1,
U19013,2020-11-21,karnataka,Realme,18-25,1,1,2020-11-22,1,
U19014,2020-05-09,odisha,OnePlus,26-35,1,1,2020-06-07,1,
U19015,2022-05-21,telangana,Xiaomi,18-25,1,1,2022-06-05,0,2022-08-01
U19016,2021-08-19,haryana,Oppo,26-35,1,1,2021-08-26,1,
U19017,2019-03-12,jharkhand,Xiaomi,18-25,1,1,2019-03-16,1,2019-06-11
U19018,2020-10-23,maharashtra,Vivo,46-60,1,1,2020-11-07,1,2021-01-23
U19019,2020-09-26,uttar-pradesh,Realme,36-45,1,0,,0,
U19020,2022-02-05,tamil-nadu,Apple,26-35,1,1,2022-02-10,0,
U19021,2022-12-12,uttar-pradesh,Samsung,46-60,1,1,2022-12-17,1,
U19022,2021-07-13,maharashtra,Vivo,26-35,0,0,,0,
U19023,2020-03-19,odisha,Vivo,46-60,1,1,2020-03-26,0,
U19024,2022-06-10,haryana,Samsung,26-35,0,0,,0,
U19025,2021-04-20,uttar-pradesh,Samsung,46-60,1,1,2021-04-21,0,
U19026,2019-07-14,gujarat,Motorola,26-35,1,0,,1,
U19027,2019-01-22,uttarakhand,Samsung,26-35,1,1,2019-02-04,1,
U19028,2022-11-01,andhra-pradesh,Vivo,26-35,1,1,2022-11-26,0,2023-01-29
U19029,2019-09-20,andhra-pradesh,Vivo,26-35,1,1,2019-10-19,0,
U19030,2022-04-30,rajasthan,Vivo,26-35,1,1,2022-05-05,1,
U19031,2022-10-14,uttar-pradesh,Motorola,18-25,0,0,,0,
U19032,2019-02-27,maharashtra,Xiaomi,18-25,1,0,,0,
U19033,2021-11-02,haryana,Xiaomi,26-35,0,0,,0,
U19034,2021-06-29,karnataka,Oppo,18-25,1,0,,0,
U19035,2019-05-22,karnataka,Apple,18-25,1,0,,0,
U19036,2021-10-25,uttar-pradesh,Others,36-45,1,1,2021-11-04,1,
U19037,2020-01-07,tamil-nadu,Realme,26-35,1,1,2020-01-11,0,
U19038,2021-08-06,west-bengal,Vivo,26-35,1,0,,1,
U19039,2020-07-16,andhra-pradesh,Vivo,36-45,0,0,,1,
U19040,2022-11-28,maharashtra,Xiaomi,46-60,1,0,,0,
U19041,2022-03-03,rajasthan,Apple,26-35,1,1,2022-03-04,0,2022-04-11
U19042,2021-03-05,rajasthan,Oppo,18-25,1,0,,0,
U19043,2022-01-02,karnataka,Samsung,18-25,1,1,2022-01-14,1,
U19044,2022-08-31,west-bengal,Oppo,18-25,1,1,2022-09-03,1,
U19045,2019-04-10,jharkhand,Xiaomi,26-35,1,1,2019-04-16,1,2019-05-29
U19046,2020-06-02,madhya-pradesh,Realme,46-60,1,0,,0,
U19047,2022-04-14,uttar-pradesh,Xiaomi,26-35,1,1,2022-04-27,0,2022-07-02
U19048,2019-08-29,west-bengal,Samsung,18-25,1,1,2019-09-06,1,2019-12-05
U19049,2022-11-30,uttar-pradesh,Realme,26-35,1,0,,0,
U19050,2021-11-24,andhra-pradesh,OnePlus,26-35,1,0,,0,
U19051,2021-10-02,assam,Xiaomi,26-35,1,0,,0,
U19052,2019-12-23,uttarakhand,Realme,18-25,1,0,,0,
U19053,2021-07-14,haryana,Vivo,36-45,0,0,,0,
U19054,2020-08-23,tamil-nadu,Oppo,26-35,0,0,,0,
U19055,2019-11-30,madhya-pradesh,Xiaomi,26-35,1,1,2019-12-07,0,
U19056,2019-03-23,uttar-pradesh,Samsung,26-35,0,0,,1,
U19057,2020-08-17,jharkhand,Motorola,26-35,1,0,,0,
U19058,2022-05-16,rajasthan,Xiaomi,26-35,1,1,2022-06-05,0,2022-07-15
U19059,2020-11-09,andhra-pradesh,OnePlus,26-35,1,1,2020-11-22,0,
U19060,2021-05-23,tamil-nadu,Samsung,36-45,0,0,,1,
U19061,2019-08-13,rajasthan,Oppo,26-35,1,1,2019-08-18,1,
U19062,2022-11-07,tamil-nadu,Samsung,36-45,0,0,,0,
U19063,2019-11-14,gujarat,Vivo,26-35,0,0,,0,
U19064,2019-06-07,punjab,Vivo,18-25,1,1,2019-07-05,1,
U19065,2020-02-12,punjab,Others,26-35,1,1,2020-02-19,0,
U19066,2021-09-14,tamil-nadu,Others,26-35,1,1,2021-10-07,0,
U19067,2021-09-22,maharashtra,Motorola,26-35,1,1,2021-10-04,0,
U19068,2020-05-25,rajasthan,Xiaomi,26-35,1,0,,0,
U19069,2019-01-12,maharashtra,Oppo,26-35,1,1,2019-01-15,0,
U19070,2021-03-04,telangana,OnePlus,18-25,1,1,2021-03-13,0,
U19071,2022-09-01,maharashtra,Samsung,26-35,1,1,2022-09-08,0,
U19072,2019-12-28,uttar-pradesh,Vivo,26-35,1,1,2019-12-29,0,
U19073,2021-02-10,uttar-pradesh,Vivo,36-45,1,0,,1,
U19074,2019-03-31,haryana,Samsung,26-35,1,1,2019-04-06,1,
U19075,2020-09-11,delhi,Samsung,36-45,1,1,2020-09-12,1,2020-10-18
U19076,2020-01-10,uttar-pradesh,Xiaomi,18-25,1,1,2020-01-27,0,
U19077,2020-04-02,andhra-pradesh,Apple,26-35,0,0,,0,
U19078,2020-11-27,kerala,Oppo,36-45,1,1,2020-12-02,0,2021-01-12
U19079,2022-10-30,tamil-nadu,Vivo,26-35,1,1,2022-11-23,1,2023-01-30
U19080,2022-04-10,karnataka,Xiaomi,26-35,0,0,,0,
U19081,2021-10-07,karnataka,Oppo,26-35,1,1,2021-10-14,1,2021-12-01
U19082,2020-04-13,tamil-nadu,Xiaomi,18-25,1,1,2020-04-18,0,
U19083,2021-06-29,karnataka,Xiaomi,18-25,1,1,2021-06-30,1,2021-09-04
U19084,2022-12-06,maharashtra,Oppo,18-25,0,0,,1,
U19085,2019-08-26,odisha,Motorola,26-35,0,0,,0,
U19086,2019-07-27,odisha,Samsung,18-25,1,1,2019-07-30,0,
U19087,2019-12-03,punjab,Oppo,26-35,1,0,,0,
U19088,2019-10-13,bihar,Samsung,18-25,0,0,,1,
U19089,2019-09-28,telangana,Samsung,26-35,0,0,,0,
U19090,2022-05-24,madhya-pradesh,Samsung,26-35,1,1,2022-06-04,1,2022-07-16
U19091,2022-02-26,punjab,Realme,26-35,1,1,2022-03-28,1,
U19092,2019-02-18,maharashtra,Samsung,26-35,0,0,,1,
U19093,2021-06-16,bihar,Apple,18-25,1,0,,0,
U19094,2021-10-13,punjab,Apple,26-35,1,0,,0,
U19095,2021-01-20,west-bengal,Vivo,26-35,1,1,2021-01-21,0,
U19096,2022-12-02,punjab,Vivo,18-25,1,1,2023-01-01,0,2023-02-26
U19097,2021-05-30,karnataka,Vivo,26-35,1,1,2021-06-15,0,
U19098,2019-02-12,tamil-nadu,Xiaomi,46-60,1,1,2019-02-19,0,2019-04-08
U19099,2022-12-21,west-bengal,Oppo,18-25,1,1,2022-12-23,0,
U19100,2021-12-11,uttar-pradesh,Motorola,26-35,1,0,,0,
U19101,2022-11-21,uttar-pradesh,Oppo,18-25,0,0,,0,
U19102,2021-01-24,delhi,OnePlus,26-35,1,0,,0,
U19103,2022-07-24,bihar,Oppo,26-35,1,0,,1,
U19104,2022-01-18,maharashtra,Oppo,26-35,1,0,,0,
U19105,2019-08-06,maharashtra,Others,26-35,1,1,2019-08-07,0,2019-11-01
U19106,2021-05-07,tamil-nadu,Oppo,18-25,1,1,2021-05-16,0,
U19107,2021-08-28,delhi,Others,18-25,1,1,2021-09-20,0,
U19108,2019-03-10,uttarakhand,Oppo,26-35,1,0,,0,
U19109,2020-07-25,gujarat,Vivo,18-25,0,0,,0,
U19110,2021-06-12,rajasthan,Vivo,36-45,1,1,2021-06-19,0,
U19111,2022-02-15,andhra-pradesh,Vivo,26-35,1,1,2022-03-02,0,2022-05-11
U19112,2022-12-08,madhya-pradesh,Xiaomi,26-35,1,1,2022-12-12,1,
U19113,2021-05-14,karnataka,Xiaomi,26-35,1,1,2021-05-17,0,
U19114,2019-05-18,uttar-pradesh,Apple,36-45,1,1,2019-05-25,0,
U19115,2019-05-14,kerala,Oppo,26-35,1,1,2019-05-16,0,2019-06-23
U19116,2019-06-28,tamil-nadu,Motorola,26-35,1,1,2019-06-30,1,
U19117,2020-06-22,maharashtra,Xiaomi,18-25,1,1,2020-06-26,1,2020-08-27
U19118,2022-09-23,punjab,Oppo,46-60,1,0,,0,
U19119,2021-01-02,telangana,Motorola,26-35,1,1,2021-01-04,0,
U19120,2021-08-30,telangana,Xiaomi,26-35,0,0,,0,
U19121,2021-04-01,west-bengal,Samsung,46-60,1,0,,0,
U19122,2021-11-04,rajasthan,Vivo,26-35,1,0,,0,
U19123,2020-05-13,haryana,Samsung,18-25,1,0,,1,
U19124,2019-10-09,tamil-nadu,Apple,36-45,0,0,,0,
U19125,2019-09-05,karnataka,Oppo,26-35,0,0,,1,
U19126,2019-02-19,gujarat,Xiaomi,26-35,1,0,,1,
U19127,2019-11-28,rajasthan,Xiaomi,26-35,0,0,,0,
U19128,2019-06-26,maharashtra,Apple,36-45,1,1,2019-07-03,0,
U19129,2022-03-14,karnataka,Xiaomi,36-45,0,0,,1,
U19130,2020-01-18,tamil-nadu,Xiaomi,18-25,1,0,,0,
U19131,2022-09-23,bihar,Oppo,26-35,1,1,2022-10-18,1,2022-11-20
U19132,2020-02-07,tamil-nadu,Realme,26-35,1,0,,1,
U19133,2021-07-02,jharkhand,Motorola,36-45,1,1,2021-07-08,1,
U19134,2022-09-13,telangana,Xiaomi,36-45,1,1,2022-10-02,1,2022-12-21
U19135,2022-01-23,kerala,Others,46-60,1,1,2022-01-24,1,
U19136,2021-02-03,haryana,Samsung,46-60,1,0,,1,
U19137,2022-02-15,uttar-pradesh,Xiaomi,18-25,1,1,2022-02-24,1,
U19138,2020-06-22,kerala,Vivo,26-35,1,1,2020-07-02,0,2020-09-15
U19139,2021-09-05,uttar-pradesh,Others,26-35,0,0,,0,
U19140,2019-05-17,andhra-pradesh,Vivo,26-35,0,0,,0,
U19141,2022-09-06,karnataka,Apple,46-60,0,0,,0,
U19142,2020-01-15,gujarat,Samsung,26-35,1,0,,0,
U19143,2022-04-07,uttar-pradesh,Xiaomi,36-45,1,1,2022-04-14,0,2022-07-01
U19144,2021-04-26,assam,Xiaomi,26-35,1,1,2021-05-01,1,2021-07-06
U19145,2019-08-26,madhya-pradesh,Samsung,26-35,1,1,2019-09-17,0,2019-11-02
U19146,2022-02-20,karnataka,Samsung,46-60,1,1,2022-03-08,0,
U19147,2019-03-23,karnataka,Samsung,26-35,1,0,,0,
U19148,2020-04-20,uttar-pradesh,Xiaomi,18-25,0,0,,0,
U19149,2020-02-19,bihar,Realme,18-25,1,1,2020-02-23,0,
U19150,2019-10-29,gujarat,Oppo,18-25,0,0,,0,
U19151,2020-09-07,haryana,Samsung,36-45,1,0,,0,
U19152,2019-09-30,maharashtra,Realme,18-25,1,1,2019-10-21,0,2019-12-23
U19153,2022-12-07,gujarat,Samsung,46-60,1,0,,1,
U19154,2021-03-11,gujarat,Xiaomi,36-45,1,0,,0,
U19155,2019-01-23,himachal-pradesh,Realme,18-25,0,0,,0,
U19156,2021-01-31,telangana,Others,26-35,1,0,,0,
U19157,2019-05-03,gujarat,Others,18-25,1,0,,1,
U19158,2021-11-10,andhra-pradesh,Realme,26-35,1,0,,0,
U19159,2019-01-25,madhya-pradesh,Others,18-25,1,1,2019-02-04,0,2019-03-18
U19160,2019-08-19,odisha,Realme,26-35,1,1,2019-09-18,1,2019-11-12
U19161,2021-12-10,maharashtra,Xiaomi,26-35,1,1,2022-01-04,1,2022-02-07
U19162,2022-09-25,maharashtra,Others,18-25,1,1,2022-09-27,0,
U19163,2020-06-28,uttar-pradesh,Apple,36-45,1,1,2020-07-04,0,2020-09-15
U19164,2022-04-14,rajasthan,Samsung,26-35,1,1,2022-05-05,1,
U19165,2021-12-22,tamil-nadu,Oppo,36-45,0,0,,0,
U19166,2019-01-19,maharashtra,Xiaomi,26-35,0,0,,1,
U19167,2020-09-13,andhra-pradesh,Oppo,26-35,1,1,2020-09-24,0,2020-11-15
U19168,2019-10-08,punjab,Oppo,26-35,1,0,,1,
U19169,2020-10-16,maharashtra,Realme,36-45,1,1,2020-10-20,0,
U19170,2020-05-14,gujarat,Motorola,18-25,0,0,,1,
U19171,2021-09-10,himachal-pradesh,Vivo,18-25,1,0,,0,
U19172,2020-03-13,maharashtra,Motorola,46-60,0,0,,1,
U19173,2020-01-22,karnataka,Others,18-25,1,1,2020-01-29,1,2020-03-02
U19174,2022-09-21,rajasthan,Samsung,36-45,1,1,2022-09-22,1,2022-10-29
U19175,2021-08-30,uttar-pradesh,Realme,26-35,1,1,2021-09-27,0,
U19176,2021-09-06,andhra-pradesh,Xiaomi,26-35,1,1,2021-09-07,1,
U19177,2021-09-07,punjab,Samsung,26-35,1,0,,0,
U19178,2020-03-14,tamil-nadu,Xiaomi,26-35,1,0,,0,
U19179,2019-07-22,maharashtra,Oppo,26-35,1,1,2019-08-01,0,
U19180,2019-12-20,west-bengal,Oppo,26-35,1,1,2020-01-12,0,2020-02-23
U19181,2021-03-05,haryana,Xiaomi,26-35,0,0,,1,
U19182,2022-02-06,bihar,Vivo,18-25,1,1,2022-02-17,0,2022-04-21
U19183,2022-07-21,west-bengal,Motorola,46-60,0,0,,0,
U19184,2022-07-08,bihar,Samsung,46-60,0,0,,0,
U19185,2022-01-13,tamil-nadu,Samsung,26-35,0,0,,0,
U19186,2019-05-26,gujarat,OnePlus,18-25,1,1,2019-05-29,0,2019-08-20
U19187,2019-10-27,tamil-nadu,Vivo,18-25,0,0,,1,
U19188,2022-09-28,maharashtra,Apple,18-25,1,0,,0,
U19189,2019-09-18,karnataka,Motorola,26-35,1,1,2019-09-23,1,2019-12-13
U19190,2021-11-10,gujarat,Vivo,36-45,1,1,2021-11-12,1,2022-01-22
U19191,2019-10-25,west-bengal,Motorola,18-25,1,1,2019-10-29,0,
U19192,2019-05-20,maharashtra,Realme,26-35,0,0,,1,
U19193,2021-09-05,odisha,Samsung,18-25,1,1,2021-09-30,1,
U19194,2021-11-17,andhra-pradesh,Xiaomi,18-25,1,1,2021-11-22,1,
U19195,2019-05-29,kerala,Oppo,26-35,1,1,2019-06-05,0,
U19196,2022-03-05,uttar-pradesh,Vivo,36-45,0,0,,0,
U19197,2019-12-04,west-bengal,Realme,36-45,1,1,2019-12-28,0,
U19198,2020-05-20,maharashtra,Motorola,36-45,1,1,2020-06-08,1,
U19199,2022-07-07,rajasthan,Oppo,26-35,1,0,,0,
U19200,2021-04-26,madhya-pradesh,Others,26-35,1,0,,0,
U19201,2022-07-05,madhya-pradesh,Samsung,18-25,1,1,2022-07-16,1,2022-09-10
U19202,2021-01-10,karnataka,Samsung,46-60,1,1,2021-01-23,0,
U19203,2020-04-06,maharashtra,Xiaomi,46-60,0,0,,0,
U19204,2020-06-21,tamil-nadu,Xiaomi,36-45,1,0,,0,
U19205,2021-04-12,west-bengal,Oppo,18-25,1,1,2021-04-29,0,
U19206,2019-05-03,maharashtra,Vivo,36-45,1,1,2019-05-27,0,2019-08-01
U19207,2021-06-03,kerala,Samsung,26-35,0,0,,0,
U19208,2019-03-29,gujarat,Realme,46-60,0,0,,1,
U19209,2020-10-18,punjab,Oppo,18-25,1,1,2020-11-10,0,2020-12-27
U19210,2021-03-19,west-bengal,Xiaomi,18-25,0,0,,0,
U19211,2019-02-26,uttarakhand,Oppo,18-25,1,1,2019-03-04,0,2019-04-14
U19212,2020-01-30,gujarat,Vivo,36-45,1,1,2020-02-02,1,2020-03-18
U19213,2022-10-07,telangana,Xiaomi,26-35,1,0,,0,
U19214,2021-02-04,gujarat,Oppo,26-35,1,0,,0,
U19215,2021-03-11,uttar-pradesh,Xiaomi,36-45,1,1,2021-03-15,0,2021-04-29
U19216,2021-07-10,maharashtra,Others,46-60,1,1,2021-07-16,0,
U19217,2022-05-26,karnataka,Motorola,26-35,0,0,,0,
U19218,2020-04-05,andhra-pradesh,Samsung,26-35,1,1,2020-04-10,1,
U19219,2019-09-18,kerala,Oppo,18-25,1,1,2019-09-24,1,2019-12-01
U19220,2021-09-08,uttar-pradesh,Others,18-25,1,0,,0,
U19221,2022-06-13,odisha,Motorola,26-35,1,1,2022-06-14,1,
U19222,2021-11-09,gujarat,Samsung,26-35,0,0,,0,
U19223,2021-04-12,gujarat,Oppo,36-45,1,1,2021-04-18,0,
U19224,2022-08-16,maharashtra,Realme,46-60,0,0,,1,
U19225,2022-07-25,assam,Xiaomi,26-35,1,1,2022-08-23,0,
U19226,2019-11-19,maharashtra,Vivo,26-35,1,1,2019-11-23,0,2020-01-08
U19227,2020-05-09,karnataka,Realme,18-25,1,1,2020-05-12,1,
U19228,2022-05-11,west-bengal,Xiaomi,46-60,1,0,,1,
U19229,2021-12-03,west-bengal,Xiaomi,36-45,1,1,2021-12-09,0,
U19230,2020-08-12,rajasthan,Vivo,18-25,1,1,2020-08-15,1,
U19231,2021-10-15,punjab,Oppo,36-45,1,1,2021-10-20,0,
U19232,2019-06-03,tamil-nadu,Others,26-35,1,1,2019-06-07,0,2019-08-03
U19233,2021-06-05,uttar-pradesh,Motorola,46-60,1,0,,1,
U19234,2022-05-13,maharashtra,Realme,46-60,1,1,2022-05-23,0,
U19235,2019-03-05,uttar-pradesh,Samsung,26-35,1,1,2019-03-09,1,2019-06-04
U19236,2021-05-04,assam,Others,18-25,1,0,,0,
U19237,2019-05-16,karnataka,Realme,36-45,1,1,2019-05-26,0,
U19238,2022-02-24,west-bengal,Oppo,18-25,1,0,,0,
U19239,2019-06-23,assam,Motorola,18-25,0,0,,0,
U19240,2022-12-13,haryana,Vivo,26-35,0,0,,1,
U19241,2019-10-26,gujarat,Vivo,26-35,1,1,2019-10-28,0,
U19242,2022-08-06,maharashtra,Xiaomi,26-35,1,1,2022-08-26,0,2022-11-15
U19243,2019-03-23,telangana,Vivo,26-35,1,0,,0,
U19244,2021-01-26,uttar-pradesh,Realme,36-45,1,1,2021-02-01,0,
U19245,2020-07-22,uttar-pradesh,Xiaomi,18-25,0,0,,0,
U19246,2021-03-16,haryana,OnePlus,26-35,0,0,,1,
U19247,2020-07-29,madhya-pradesh,Realme,46-60,0,0,,1,
U19248,2021-08-09,jharkhand,Oppo,26-35,1,1,2021-08-16,0,2021-09-16
U19249,2022-08-24,assam,Motorola,36-45,0,0,,0,
U19250,2020-11-30,rajasthan,Samsung,46-60,1,0,,0,
U19251,2020-09-13,madhya-pradesh,Vivo,18-25,0,0,,0,
U19252,2022-01-01,west-bengal,Vivo,26-35,1,1,2022-01-28,1,2022-03-31
U19253,2022-05-24,maharashtra,Xiaomi,36-45,1,1,2022-06-02,0,
U19254,2020-10-31,west-bengal,Samsung,18-25,1,1,2020-11-29,1,2021-02-17
U19255,2020-09-23,maharashtra,Apple,18-25,1,1,2020-09-26,0,
U19256,2021-08-20,punjab,Motorola,36-45,1,1,2021-08-24,1,2021-10-27
U19257,2021-11-13,odisha,Apple,36-45,0,0,,0,
U19258,2021-09-25,tamil-nadu,Xiaomi,36-45,1,1,2021-09-27,1,
U19259,2021-03-01,madhya-pradesh,Samsung,18-25,1,0,,0,
U19260,2022-11-10,madhya-pradesh,Oppo,18-25,1,1,2022-11-14,0,
U19261,2022-04-22,maharashtra,Xiaomi,26-35,1,0,,0,
U19262,2022-11-24,uttar-pradesh,Samsung,26-35,0,0,,0,
U19263,2022-02-21,haryana,Samsung,18-25,1,1,2022-03-21,1,2022-05-12
U19264,2022-10-29,uttar-pradesh,Motorola,46-60,1,0,,0,
U19265,2022-05-24,telangana,Others,26-35,0,0,,0,
U19266,2022-05-12,andhra-pradesh,Samsung,18-25,0,0,,0,
U19267,2022-09-15,telangana,Oppo,46-60,1,1,2022-09-28,1,
U19268,2022-03-21,uttar-pradesh,Vivo,36-45,1,1,2022-04-14,1,2022-06-03
U19269,2019-10-09,kerala,Others,46-60,1,1,2019-10-24,1,2019-11-30
U19270,2021-08-19,tamil-nadu,Motorola,18-25,1,0,,0,
U19271,2020-11-21,himachal-pradesh,Vivo,26-35,1,1,2020-11-23,1,
U19272,2019-07-06,rajasthan,Oppo,46-60,0,0,,0,
U19273,2022-11-17,karnataka,Xiaomi,46-60,1,0,,0,
U19274,2021-09-29,uttar-pradesh,Vivo,36-45,1,0,,0,
U19275,2020-12-02,maharashtra,Vivo,26-35,1,0,,0,
U19276,2021-12-27,haryana,Xiaomi,18-25,1,1,2022-01-03,0,2022-02-03
U19277,2021-11-24,uttar-pradesh,Xiaomi,46-60,0,0,,0,
U19278,2022-06-16,haryana,Vivo,26-35,1,1,2022-06-19,0,
U19279,2022-07-17,andhra-pradesh,Realme,18-25,1,1,2022-07-18,1,2022-09-05
U19280,2019-05-09,madhya-pradesh,Motorola,26-35,1,1,2019-05-23,1,
U19281,2020-05-30,kerala,Xiaomi,26-35,1,0,,0,
